Gudian Etymological Work
Ἐτυμολογικὸν τὸ Γουδιανόν
by Gudian Etymological Work
eul_wid: xib-aa    eul_aid: xib

Period  Byzantine
Domain  Lexicography
Format  Collection

Text
----

α 1	Ἀάλιον · ἄπληκτον
α 155	Ἀγνοῶ · νοῶ, τὸ γινώσκω, πλεονασμῷ τοῦ γ γνοῶ καὶ μετὰ τοῦ στερητικοῦ α ἀγνοῶ· οἱ γὰρ Αἰολεῖς τὸ νοῶ γνοῶ λέγουσιν
α 156	Ἀγνύω · εἰς τὸ Καταγνύναι καὶ Περιαγνύμενος
α 157	Ἄγονος Γ · ὄνομα παρὰ τὸ γόνος. γόνος δὲ λέγεται βαρυτόνως μὲν ὁ γεννηθείς, ὀξυτόνως δὲ ὁ γεννήτωρ· καὶ πλεονασμῷ τοῦ υ γουνός, ὡς καὶ ὁ ποιητὴς Ι γουνῷ ἀλωῆσ“ ἀντὶ τοῦ ἐν τῷ γεννητι κῷ καὶ καρπίμῳ τόπῳ. τὸ δὲ Γ ἄγαμος τ’ ἀπολ έσθαι “ ὁ τέ σύνδεσμος ἀντὶ τοῦ ἤ διαζευκτικοῦ συνδέσμου π αραλαμβάνεται, ἤτοι ἢ καὶ γεννηθεὶς πρὸ γάμου ἀπολέσθαι
α 158	Ἀγοράασθαι · ἐκ τοῦ ἀγο ρῶ, καὶ περισπᾶται. ἀπαρέμφατόν ἐστιν. τὰ γὰρ εἰς ρω λήγοντα ῥήματα τῷ ο παραληγόμενα περισπῶνται, οἷον δημηγορῶ ἐγρηγορῶ ἀλληγορῶ· οὕτως οὖν καὶ ἀγορῶ. ἔστι δευτέρας συζυγίας τῶν περισπωμένων· τὸ ἀπαρέμφατον ἀγοράασθαι· καὶ ἀγοράζω, τὸ εἰς ἀγορὰν ἐ μβάλλω
α 159	ἀγοραῖος διαφέρει· ἀγόραιος μὲν γὰρ ἡ ἡμέρα, ἀγοραῖος δὲ ὁ Ἑρμῆς ὁ ἐπὶ τῆς ἀγορᾶσ
α 160	Ἀγορά · διὰ τὸ ἄγαν ῥέειν ἕκαστον πρᾶγμα
α 161	Ἀγορητής · ὁ ῥήτωρ, ὁ ἀγορεύειν καὶ λέγειν εἰδώσ
α 162	Ἀγοραῖος · ὁ ἐν τῇ ἀγορᾷ περιστρεφόμενος
α 163	Ἀγορεύω · παρὰ τὸ ἀγείρω· τοῦτο παρὰ τὸ ἄγω καὶ τὸ εἴρω, τὸ λέγω· τὸ πρὸς τὸ λέγειν συναθροίζω
α 164	Ἀγορῆθεν Β · διὰ τί προ περισπᾶται; ἐπειδὴ τὰ ἀπὸ ὀξυτόνων ἢ περισπωμένων παραγενόμενα εἰς θεν ἐπιρρήματα πρὸ μιᾶς ἔχουσι τὸν τόνον, οἷον γῆθεν ἀγορῆθεν
α 165	Ἀγορήνδε · ἐπίρρημα τοπικόν· ἡ αἰτιατική, ὅταν ἔχῃ τὸν δέ σύνδεσμον, ἔστιν ἐπίρρημα τοπικὸν καὶ ἓν μέρος λόγου
α 166	Ἀγορήσατο Α · ἐκ τοῦ ἀγορῶ, τὸ δημηγορῶ, ἠγόρησα, ὁ μέσος ἀόριστος ὁ παθητικὸς ἠγορησάμ ην, τὸ τρίτον ἡγορήσατο καὶ ἀγορήσατο Ἰωνικῶς
α 167	Ἀγορήνδε Α · εἰς τὴν ἀγοράν, τουτέστιν εἰς τὴν ἐκ κλησίαν· ἐπιρρημα τικὴ ἡ σύνταξις, ὥσπερ οἴκαδε, εἰς τὸν οἶκον, Ἀθήναζε, τουτέστιν εἰς Ἀ θήνασ
α 168	Ἀγοστός · ἀγκών ἢ στόμα · παρὰ τὸ ἄγαν ὀστώδη εἶναι τὸν τ όπον
α 169	Ἄγουρος · εἰς τὸ Γέρων
α 170	Ἀγριωπός · ἀγριόφθαλμος· παρὰ τὸ ἄγριος καὶ τὸ ὤψ ὠπός, ὃ σημαίνει τὸν ὀφθαλμὸν καὶ τὸ π ρόσωπον. τὸ δὲ ἄγριος παρὰ τὸ ἀγρός. τὸ δὲ ἀγρός παρὰ τὸ ἀήρ ἀέρος, καὶ ἐν συγκοπῇ καὶ πλεονασμῷ τοῦ γ ἀγρός, ὁ εὔωρος· ἢ π αρὰ τὸ ἀρῶ, τὸ ἀροτριῶ, ἀρός καὶ ἀγρός· ἢ παρὰ τὸ ἀγορά ἄγορος καὶ ἀγρόσ
α 171	ἀγροῖκος προπερισπωμένως διαφέρει· ἄγρο ικος μὲν βαρυτόνως ὁ γνώσεωσ ἄμοιρος, ἢ ὁ ἐν ἀγροῖσ διατρίβων· ἀγροῖκος δὲ προπερισπωμένωσ ὁ μὴ ἥμερος, ἴσος τῷ ἄγριος
α 172	Ἀγρός · παρὰ τὴν ἄγραν· ἢ παρὰ τὸ ἀρῶ, τὸ ἀροτριῶ, ἀ ρός καὶ ἀγρός πλεονασμῷ τοῦ γ · ἢ παρὰ τὸ Ἄρης, ὃ σημαίνει τὸν σίδη ρον, ὁ τῷ σιδήρῳ τεμνόμενοσ
σ 2	σι Β · ἔστιν ἀγείρω, τὸ συναθροίζω, τὸ παθητικὸν ἀγείρομαι, ἀγρόμενος, ἀγρομένη καὶ ταῖς ἀγρομέναις καὶ ποιητικῶς τροπῇ τοῦ α εἰς η ἀγρομένῃσι
α 173	Ἀγροτέρας ἐλάφους ζ · παρὰ τὸ ἀγηροτέρας· πο λυχρόνιον τὸ ζῶον τοῦτο, ὡς χρησμός φησιν ἐννέα γὰρ ζώει γενεὰς λακέ ρυζα κορώνη Ἀνδρῶν γηρώντων· ἔλαφοσ δέ τε τετρακόρωνος.“
α 174	Ἀγρυπνία · παρὰ τὸ ἄϋπνος ἀϋπνία καὶ ἀγρυπνία· τοῦτο δὲ παρὰ τὸ ὕπνος ἄϋπνος, ὥσπερ κακός ἄκακος
α 175	Ἀγρώσσω ε · παράγωγος ὁ χαρακτήρ· ἀγρ ός ἀγρώσσω. ὁ κανών· τὰ διὰ δύο σς ἐκφερόμενα ῥήματα ἑνὶ φωνήεντι παραλήγεται, τὸ δὲ ο οὐ λ αμβάνει· τὸ α ὡς τὸ ἄλλος ἀλλάσσω· τὸ ε ὡς τὸ πῦρ πυρέσσω· τὸ η ὡς τὸ πτή σσω· τὸ ι ὡς τὸ δειδίσσω· τὸ δὲ ο οὐκ ἔχει, τὸ γὰρ ὄσσω ἐκ τοῦ ὄπτω ἐστὶν μετειλημμένον· τὸ υ ὡς τὸ ἀφύσσω, τὸ ἀπαντλῶ· τὸ ω ὡς τὸ ἰκτερώ σσω, ὀνειρώσσω, ἀγρώσσω καὶ σημαίνει τὸ ἀγρεύω. ὥστε ἔχεις μὲν δοῦναι τὸ ο οὐκ ἐν παραγωγῇ δέ
α 176	Ἄγρωστις · ἄγριός τισ βοτάνη· ἐκ τοῦ. ἄγρωστις εἶδος πόας χορτώδους
α 177	Ἄγυρις · Αἰολικῶς ἡ ἄθροισις· παρὰ τὸ ἀγείρ ω ἀγορά καὶ ἄγυρις. καὶ εἰς τὸ Πανήγυρις
α 178	Ἀγύρτας · ἐπειδὴ πολλαχοῦ κατὰ τὰς πόλεισ ἀγύρτας τινὰς τυχὸν ἢ λωποδύτασ“ ὑπῆρχον καὶ ἐπαίτας, φιλοκερδεῖσ
γ 1	γύρτης · ὁ ἀλαζὼν καὶ ὁ ἀπατεών· παρὰ τὸ ἀγείρειν, τὸ περιιέναι καὶ περινοστεῖν ἐπὶ νίκῃ ἢ ἑτέρῳ τινὶ τοιούτῳ σεμνυνόμενον. λέγονται δὲ ἀγυρτικὰ καὶ τὰ χυδαῖα ψεύσματα
α 179	Ἄγχειν · πνίγειν· παρὰ τὸ ἄγειν καὶ συ νάγειν τὸν λάρυγγα
α 180	Ἀγχιστῖναι Ε πυκναί· ὄνομα γένους θηλυκοῦ παρὰ τὸ ἄγχι καὶ ἀγχοῦ, ὅθεν ἔχει καὶ τὸ ι τοῦ κανόνος· τὰ γὰρ παρὰ τὸ ἄγχι συγκείμενα διὰ τοῦ ι γράφεται, οἷον ἀγχίθυμος Ἀγχί σης. τὸ δὲ ἀγχηστίνη κατὰ διάλεκτον γέγονεν· οἱ γὰρ Αἰολεῖς τὸ ι εἰς η τρέπουσιν
α 181	Ἄγχιστα Β · ἐπίρρημα τοπι κόν· ἐκ τοῦ ἀγχοῦ ἄγχιστος καὶ ὄνομα παράγωγον ἀγχιστεύς, ὁ συγγενής, καὶ ῥῆμα ἀγχιστεύω καὶ ὄνομα ἀγχιστεία
α 182	Ἄγχω Γ · πνίγω· παρὰ τὸ ἄγω· οὐδ ὲν γάρ ἐστιν ἄλλο τὸ ἄγχω ἀλλ’ ἢ τὸ ἄγω καὶ συνάγω τὸν φάρυγγα
α 183	Ἀγχώμαλα · ἰσόμαλα, παρὰ μικ ρὸν ἴσα, ἐγγὺς τοῦ ὁμαλοῦ· ἀπὸ τοῦ ἄγχι, ὃ σημαίνει τὸ ἐγγύς, καὶ τὸ ὁμαλός γέγονεν ἀγχώμαλος· καὶ γράφεται δι ὰ τοῦ ω μεγάλου, ἐπειδὴ τὰ παρὰ τὸ ὁμαλός συντιθέμενα διὰ τοῦ ω μεγάλου γράφεται, οἷον ἀγχώμαλος ἀνώμαλος κατώμαλος
φ 2	φόβος· ἀγωνίας, φόβου· ἐκ τοῦ ἀγών
α 184	Ἄδδην · παρὰ τὸ δήν, τὸ ἐπὶ πολύ, καὶ μετὰ το ῦ ἀθροιστικοῦ α ἄδ δην, ὡς τὸ πᾶς ἅπας, καὶ πλεονασμῷ τοῦ δ ἄδδην
α 185	Ἄδεια · ἀπὸ τοῦ δέους, ὅ ἐστιν φόβος· ἐκ τούτου ἀδεής, ὁ ἄφοβος, καὶ ἐκεῖθεν ἀδέεια καὶ κατὰ συγκοπὴν ἄδεια
α 186	Ἁδεῖν Γ · ἀρέσαι· ἀπαρέμφατον ἀορίστου δευτέρου καὶ μέλλοντος. ἔστι τὸ ῥῆμα ἥδω, τὸ ἀρέσκω, ὁ μέλλων ἥσω, ὁ δεύτερος ἀόριστος ἧδον καὶ ἅδον, Μ ἅδε δ’ Ἕκτορι μῦθος ἀπήμων“, ὁ μέλλων δεύτερος ἁδῶ ἁδεῖς ἁδεῖ καὶ τὸ ἀπαρέμφατον ἁδεῖν· λέγεται γὰρ οἱονεὶ τὸ εἰς ἡ δονὴν κινεῖν
α 187	Ἀδελφειός · ἐκ τοῦ ἀδελφοῦ, τοῦ ἐκ τῆς αὐ τῆς δελφύος ἤγουν μήτρασ
α 188	Ἀδευκής · παρὰ τὸ δείκω δεικήσ ἀδεικής καὶ ἀδευκής, ὡς τριφάλεια τ ρυφάλεια
α 189	Ἅδην · παρὰ τὸ ἅδω, τὸ κορέννυμαι, ἅδομαι καὶ ἥδομαι, ἅδην, Λ ἅδος τέ μιν ἵκετο θυμόν“
α 190	Ἀδήριτος · ὁ ἄμαχος· ἀπὸ τοῦ δῆρις δηρίω ῥ ῆμα, ὁ παθητικὸς παρακείμενος δεδήριμαι δεδήρι σαι δεδήριται, διὰ τοῦ ι · καὶ λοιπὸν ἐκεῖθεν ἀ δήριτος, ὡς κονίω ἀκόνιτοσ
α 191	Ἅιδης · διὰ τὸ ἄδηλος δύσις
α 192	Ἀδηφάγος · ἄδην, τὸ δαψιλῶς, καὶ ἐξ αὐτοῦ ἀδηφά γος, ὁ δαψιλῶς ἐσθίων. ἢ ἐκ τοῦ ἄδην ἐσθίειν Ἅιδης
α 193	Ἀδῄωτον · ἀπολέμητον, ἀπραίδευτον, ἀπόρθητον· τὴν χώραν ἀδῄωτον οἰκεῖν“, ἀπόρθητον. παρὰ τὸ δῃ ῶ, τὸ σημαῖνον τὸ πορθῶ· τοῦτο δὲ παρὰ τὸ δαίω, τὸ κόπτω, τροπῇ τῆς αι εἰς ῃ μετὰ περισπωμένου τόνου δῃῶ, τοῦ ι ἀνεκφωνήτου ὄντοσ διὰ τὸ μέγεθος τοῦ η. τὸ δὲ δαίω σημαίνει δ· δαίω τὸ καίω, δ αίω τὸ κόπτω· ἀμφότερα συντάσσεται πτώσει δοτικῇ · δαίω τὸ μανθάνω, δαίω τὸ εὐωχοῦμαι· ἀμφότερα πτ ώσει αἰτιατικῇ
α 194	Ἀδιαφόρως · χωρὶς παρατηρήσεως. Ὁμήρου
α 195	Ἁδινάων Β · ὁ κανών·. ἡ εὐθεῖα ἁδινή, τὸ ἀρσενικὸν ἁδινός. τὸ δι ι · τὰ εἰς νος ὀξύτονα
α 196	Ἀδολεσχῶ · ἐκ τοῦ ἅδω, τὸ ἀρέσκω, καὶ τοῦ λέσχης· τοῦτο ἐκ τοῦ λέσχη, ὃ σημαίνει τ ὴν φλυ αρίαν · τοῦτο παρὰ τὸ λέχος, ὃ σημαίνει τὴν κοίτην, ἐπειδὴ τὸ παλαιὸν ἔθος ἦν καὶ τῷ χειμῶνι τόπον εἶ χον ἀποκεχωρισμένον, ἐν ᾧ πυρκαϊὰς ποιοῦντες καὶ ἐν αὐταῖς καθεζόμενοι καὶ ὁμιλοῦντες διημέρευ ον φλυαροῦντες καὶ ἀδολεσχοῦντες. καὶ ἄλλως. ἀδολεσχῶ παρὰ τὸ ἀδολεσχία· τοῦτο παρὰ τὸ ἀδό λεσχος· τοῦτο παρὰ τὸ ἥδω, τὸ εὐφραίνομαι, οὗ ὁ δεύτερος ἀόριστος ἅδον καὶ ἐξ αὐτοῦ ἇδος, ἡ εὐφροσ ύνη · καὶ ἔστι λέσχη, ἡ φλυαρία, καὶ κατὰ σύνθεσιν γίνεται ἀδόλεσχος, ὁ ἐν τῇ φλυαρίᾳ εὐφραινόμενος. ἀδολέσχης ἀδολέσχου. ὁ κανών· τὰ ἀπὸ τῶν εἰς η θηλυκῶν εἰς ης γινόμενα ἀρσενικὰ μὴ ἔχον τα οὐδέτερον εἰς ες εἰς ου ἔχει τὴν γενικήν. καὶ ἄλλως. ἀδολεσχία, στενολεσχία ἢ φλυαρία· ἔστιν ἅδω καὶ σημαίνει τὸ ἀρ έσ κω καὶ λέσχη, ἡ φλυαρία· καὶ ἐξ αὐ τῶν γίνεται ἀδολεσχῶ, τὸ φλυαρῶ καὶ μετεωρίζομαι, ἤγουν τὸ περὶ τοὺς αὐτοὺς λόγους ἀναστρέφο μαι· καὶ ἐκ τούτου ἀδόλεσχος, ὁ φλύαρος. τὸ δὲ λέσχη παρὰ τὸ λέγω, λέξω, λέλειχα, λέχη καὶ πλεονασμῷ τοῦ ς λ έσχη
α 197	Ἀδολεσχία · παρὰ τὸ ἄδην, ὃ σημαίνει τὸ δαψιλῶς, καὶ τὸ λέσχη, ὃ σημαίνει τὴν φλυαρίαν, καὶ γίνεται ἀδολεσχῶ ῥῆμα καὶ ἐξ αὐτοῦ ἀδολεσχία. σημαίνει δὲ δ· τὸ φλυαρῶ, ὡς τὸ ἐλυπήθην ἐν τῇ ἀδολεσχίᾳ μου “· καὶ τὸ φιλοσοφῶ, ὁ δὲ δοῦλός σου ἠδολέσχει ἐν τοῖς δικαιώμασί σου“· καὶ τὸ παίζω, ἐξῆλθεν Ἰα κὼβ ἀδο λεσχῆσαι εἰς τὸ πεδίον“· καὶ τὸ ὀλιγοψυχῶ, ὡς τὸ ἠδολέσχησα καὶ ὠλ ιγοψύ χηκε τὸ πνεῦμά μου “
α 198	Ἀδράνεια · ἡ ἀσθένεια· ἐκ τοῦ ἀδρ ανής, ὃ σημαίνει τὸν ἀνίσχυρον, ὅπερ ἐκ τοῦ δραίνω, τὸ πράττω, καὶ Ὅμηρος Κ ἀλλ’ εἴ τι δραίνεισ“
α 199	Ἀδράστεια · ὅτι οὐδεὶς αὐτὴν ἀπο διδράσκει· ἢ ἀναπόδραστον αἰτίαν ἔχου σαν κατὰ φύσιν. καὶ εἰς τὸ Πεπρωμένην
α 200	Ἁδρός · πλούσιος, μέγας· παρὰ τὸ ἥδω, ἡδόμεθα γὰρ τοῖς με γάλοις καὶ ἁδροῖς. οὕτως Ἡρωδιανὸς ἐν τῷ ἐν Ἐπιμερισμοῖς
α 201	Ἄδυτα · σπήλαια, ὡς τὸ ἄδυτά τε ἔχ ειν αὐτόματα“, ὀροφαί, οἷον οἶκοι ὑπόγαιοι σκοτεινοί. λέγεται δὲ καὶ τὰ μύχια τῶν ἱερῶν ἄ δυτα, εἰς ἃ οὐκ ἔστιν εἰσελθεῖν· ἀπὸ τοῦ δύω, ὃ σημαίνει τὸ ὑπεισέρχομαι, ὁ παθητικὸς παρακείμενος δέ δυμαι, δέδυται, καὶ ἐξ αὐτοῦ δυτός καὶ ἄδυτος, καὶ τὸ οὐδέτερον ἄδυτον. ἄδυτα οὖν τὰ ἀφανῆ
α 202	Ἄεθλον · σημαίνει β· ἀρσενικὸν μὲν τὸν πόνον καὶ τὸ ἀγώνισμα, ὡς ὁ ποιητής χ οὗτος μὲν δὴ ἄεθλος ἄα τοσ“. λέγεται δὲ καὶ οὐδετέρως τὸ ἄεθλον τὸ ἐπὶ ἀγῶνος διδόμενον, Ψ νηῶν δ’ ἔκφερ’ ἄεθλα λ έβητάς τε τρίποδάς τε“
α 203	Ἀεί · εἰς τὸ Αἰεί
α 204	Ἀειγενέτῃσι Γ · διὰ παντὸς οὖσιν. ὁ κανών· αἱ τοιαῦται δοτικαὶ. ἡ εὐθεῖα ἀειγενέτης· τὸ νε ψιλόν· τὰ διὰ τοῦ ετης ἀρσενικὰ βαρύτονα εἴτε ἁπλᾶ εἴτε σύνθετα διὰ τοῦ ε ψιλοῦ γράφεται, οἷον εὐνέτης λογοθέτης μητιέτης· πλὴν τοῦ προσ αίτης καὶ εὐχαίτης, ὁ καλλίθριξ ἵππος. ἀειγενέτης ἀειγενέτου. ὁ κανών· τὰ εἰσ ης ἀρσενικὰ μὴ ὄντα σύνθετα πα ρὰ τὸ κ ρατῶ ἢ κράτος μὴ δεχόμενα οὐδέτερον παρασχηματισμὸν
α 205	Ἀείδαρος · διὰ τὸ ἀεὶ δέρεσθαι. καὶ εἰς τὸ γ στοιχεῖον. Ὁμήρου
δ 1	δε Α · προστακτικὸν χρόνου τὸ αὐτὸ δὲ ἐνεστῶτος καὶ παρατατικοῦ· τὸ θέμα ἀείδω. γράφεται διὰ τῆς ει διφθόγγου· ἀντιπαράκειται γὰρ αὐτῷ τὸ ἀοιδή· τὰ γὰρ ἔχοντα τὸ ε ἐγκείμενον ἐν τοῖς ῥήμασι ἔχουσι τὸ ο ἀντιπαρακείμενον ἐν τοῖς ὀνόμασιν, οἷον λέγω λόγος, φέρω φόρος, λείβω λοιβή, ἀλείφω ἀλοιφή. οὕτως καὶ ἀπὸ τοῦ ἀείδω ἀοιδή. γίνεται δὲ ἐκ τοῦ εἴδω, τοῦ σημαίνοντος τὸ ἐπίσταμαι, καὶ τοῦ α ἐπιτατικοῦ μορίου ἀείδω, τὸ πολλὰ γινώσκω· ὁ παρατατικὸς ἤειδον, τὸ τρίτον Ι ἄειδε“· οἱ Ἴωνες γὰρ συναρχομένους ποιοῦσι τοὺς παρῳχημένους τοῖς ἐνεστῶσι· καὶ κατὰ κρᾶσιν τοῦ α καὶ ε εἰς α μακρὸν ᾆδε, καὶ μένει τὸ ι ἀνεκφώνητον. καὶ τὸ ᾠδή γέγονεν ἀπὸ τοῦ ἀοιδή κατὰ κρᾶσιν τοῦ α καὶ ο εἰς ω ᾠδή. διὰ τί βαρύνεται τὸ ἀείδω; τὰ εἰς δω ὑπὲρ δύο συλλαβὰς ἔχοντα τὴν πρὸ τέλους εἰς φωνῆεν λήγουσαν περισπᾶται, εἰ μὴ τύχοι ἡ ει δίφθογγος· ὀπηδῶ, ἀοιδῶ, τραγῳδῶ, ληρωδῶ, ὁμαδῶ καὶ κελαδῶ· τὸ γὰρ κελάδων κελάδοντος ἑτέρῳ λόγῳ κατώρθωται. ἐξ έφυγεν δὲ τὸ ἀείδω καὶ ἐρείδω
