Lexicon, Letter Ι
Σοῦδα, Στοιχεῖον Ι
by Suda
eul_wid: wus-ai    eul_aid: wus

Period  Byzantine
Domain  Grammar
Format  Collection

The iota section of the Suda (Σοῦδα, Στοιχεῖον Ι) spans 796 entries ranging from terse one-word glosses to extended biographical and mythographic notices. Short lexical entries such as Ἴχνος (path, step), Ἰχώρ (congealed blood), Ἴψ (worm), and Ἰξύν (the loins or spine) illustrate the letter's core glossographical function, while poetic citations embedded in entries like Ἰξύν preserve fragments of otherwise obscure verse.

Biographical and historical entries give the letter much of its scholarly interest. The notice on Ἰάδμων of Samos links to the story of Rhodopis and to the cross-reference at Αἴσωπος Σάμιος, tracing the social world of archaic Aegean slave-ownership. Ἰόβας records Juba II, king of Libya and Mauretania under Augustus, his triumphal humiliation at Rome, and his marriage to Cleopatra Selene, daughter of Cleopatra. Ἰοβάτης preserves the mythographic kernel of the Bellerophon cycle, naming the father of Stheneboea and the letter sent by Proetus.

The opening entries (Ἴα, Ἰαβώκ, Ἰαβίν, Ἰαζάρτης, Ἰαζύγων) reflect the Suda's habitual incorporation of Biblical proper names and ethnonyms alongside classical material, making this letter useful for studying both Byzantine lexicographic method and the transmission of Hellenistic and Roman-era historical data.

Text
----

ι 1	Ἴα: μία, ἢ φωνή, ἢ βία.
ι 112	Ἴδιον· τοῦτο διττόν ἐστιν, εἴτε ὡς μέρους ἴδιον· ὡς λέγομεν ἴδιον τοῦ ποδὸς τὸ βαδίζειν· οὐ γὰρ ὡς μὴ δεόμενον τοῦ ὅλου λέ‐ γομεν ἴδιον εἶναι τὸ βαδίζειν· δεῖται γάρ· ἀλλ’ ὡς τοῦ μορίου τούτου παρὰ τὰ ἄλλα μόρια ἴδιον ὄν· ἢ τὸ μὴ δεόμενον τοῦ ὅλου πρὸς ὕπαρξιν, ὡς εἴ τις εἴποι, ὅτι ἡ γλισχρότης ἡ ἐν τῷ ὑδρελαίῳ ἰδία ἐστὶ τοῦ ἐλαίου, ἢ ἡ γλυκύτης ἡ ἐν τῷ μέλιτι ἰδία ἐστὶ τοῦ μέλιτος. λέγει οὖν ὁ τοιοῦτος τὸ ἴδιον οὐχ ἁπλῶς ὡς μέρος, ἀλλ’ ὡς μὴ δεόμενον τοῦ ὅλου πρὸς ὕπαρξιν· οὐ γὰρ δεῖται τοῦ οἰνομέλιτος, ἵνα συστῇ ἡ γλυκύτης, ἀλλ’ ἔστι τοῦ ὅλου χωριστή· ἔστι γὰρ ἐν μόνῳ τῷ μέλιτι. καὶ ἴδιον ἔχουσιν οἱ Κελτίβηρες κατὰ τὸν πόλεμον· θεωροῦντες γὰρ τοὺς παρ’ αὐτῶν πεζοὺς πιεζομένους, παρακαταβάντες ἀπολεί‐ πουσι τοὺς ἵππους ἑστῶτας ἐν τάξει. ἄκροις γὰρ τοῖς ἀγωγεῦσι τῶν ἵππων πασσαλίσκους μικροὺς ἀπηρτηκότες ἐπιμελῶς πήξαντες πειθαρχεῖν διδάσκουσι τοὺς ἵππους ἑστῶτας ἐν τάξει, μέχρι ἀνακάμψαντες ἀνασπάσωσι τοὺς παττάλους.
ι 113	Ἰδιοξενία. δεδιὼς μὴ διὰ τὴν ἰδιοξενίαν, ἣν ἔχει πρὸς Ἀρχίδαμον.
ι 114	Ἰδιόξενος: ὁ ἰδίᾳ καθ’ ἑαυτὸν ξένος ὤν· πρόξενος δὲ ὁ νέηλυς πόλεως ξένης, παρ’ ᾧ καὶ οἱ πρέσβεις κατάγονται· καὶ προσάγει τὰς πρεσβείας οὗτος πρὸς τὸ δημόσιον καὶ τὰ ἄλλα διοικεῖ καὶ διαπράττει ἐν τῇ πατρίδι τῇ ἑαυτοῦ, τὰ τῇ πόλει ἐκείνῃ διαφέροντα, ἧς προξενεῖ. δορύξενος δὲ ὁ ἐκ πολέμου ξένος γεγονώς τινι· ἀστόξενος δὲ ὁ ἐκ προγόνων μὲν ἀστῶν, αὐτὸς δὲ ξένος καὶ ἀνανεώσεως δεόμενος· οἷον Ἀγαμέμνων ἐν Λυδίᾳ. Ἀππιανός· ὁ δὲ στρατηγὸς αἰσθόμενος παρ’ ἰδιοξένων ἐξήγγειλεν Ὁστιλίῳ.
ι 115	Ἰδιοπραγεῖ: τὰ ἴδια πράσσει, ἡσυχάζει.
ι 116	Ἰδιότης: ἡ συγγένεια· καὶ κλίνεται ἰδιότητος. καὶ Ἰδιοτεία.
ι 117	Ἰδίω: κοπιῶ, ἱδρῶ.
ι 118	Ἰδίωμα· τὸ δὲ τῆς χώρας ἰδίωμα συνήργει αὐτῷ· σύνδενδρος γὰρ ἦν.
ι 119	Ἰδίως: καταμόνας, χωρίς.
ι 120	Ἰδιώσασθαι: ἰδιοποιήσασθαι.
ι 121	Ἰδιῶται: ἀντὶ τοῦ πολῖται. οὕτως Θουκυδίδης. Ἀριστοφάνης δὲ ἐν Βατράχοις ἰδιώτας τοὺς ἰδίους λέγει· περὶ τοὺς ξένους καὶ τοὺς ἰδιώτας· κατὰ παραγωγὴν ἴδιος, ἰδιώτης. ἰδιώτης δὲ λέγεται, ὁ πρὸς γένος ἴδιος, καὶ ὁ ἀμαθής. καὶ ἐν Πλούτῳ ἴδιον τὸ ἰδιωτικόν φησιν.
ι 122	Ἰδιώτης: ὁ ἀγράμματος. Δαμάσκιος περὶ Ἰσιδώρου φησί· πάντων τῶν καθ’ αὑτὸν ἰδιωτῶν ὁμοίως καὶ φιλοσόφων ἐχέμυθος ἐς τὰ μάλιστα καὶ κρυψίνους ἦν, ἀλλ’ εἴς γε συναύξησιν τῆς ἀρετῆς καὶ τῆς κακίας μείωσιν ὅλην ἐξεκέχυτο τὴν ψυχήν. καὶ Ἰδιωτεία.
ι 123	Ἴδμεν: οἴδαμεν.
ι 124	Ἴδμονα: ἔμπειρον. καὶ Ἐπιΐδμονα. τὸν κύνα τὸν πάσης κρατερῆς ἐπιΐδμονα θήρης.
ι 125	Ἰδνωθείς: καμφθείς.
ι 126	Ἰδομενεύς, ἱστορικός. ἔγραψεν ἱστορίαν τῶν κατὰ Σαμοθρᾴκην.
ι 127	Ἴδοσάν σε ὕδατα: δευτέρου ἀορίστου.
ι 128	Ἰδού: ἀντὶ τοῦ λάβε, κράτει.
ι 129	Ἰδού, θέασαι.
ι 130	Ἰδριεύς· δυνάστης ἦν οὗτος ἐν Καρίᾳ, υἱὸς Ἑκατόμνου, ἀδελφὸς δὲ Μαυσώλου καὶ Ἀρτεμισίας.
ι 131	Ἴδριας: ἐμπείρους. πολέμων τε γὰρ ἡμᾶς ἴδριας ὄντας ἁμωσγέ‐ πως εὑρήσοιτε ἄν. καὶ ἐν Ἐπιγράμμασι Ἰδρίτης· ἰδρίτα καὶ γαίης, ἰδρίτα καὶ πελάγευς. Σοφοκλῆς· εἰ γὰρ πέφυκα τῶνδε τῶν λόγων ἴδρις, σχεδόν τι τὴν σὴν οὐ καταισχύνω φύσιν. τουτέστι ζηλῶ σε.
ι 132	Ἱδρίω: ἱδρῶ.
ι 133	Ἴδρις: ἔμπειρος. ἀπὸ τοῦ ἴδω, ἴσω. καὶ ἴδιος, ὁ ἐν γνώσει ἡμῖν ὤν. παρὰ τὸν μέλλοντα αὐτοῦ ἴστωρ. καὶ εἰδήμων ἀπὸ τοῦ εἰδῶ, εἰδήσω. γίνεται δὲ καὶ ἀπὸ τοῦ εἴδω, εἴσω, εἶσος καὶ ἶσος. κυρίως γὰρ ἶσος ἐστὶν ὁ ὅμοιός τινι.
ι 134	Ἱδρώοντας: ἱδροῦντας.
ι 135	Ἱδρῶτι· λελείψεται ἡμῖν ἱδρῶτι πολλῷ λούεσθαι. ἱδρῶτι περιρρεόμενοι ὥρᾳ θέρους ὑπὸ τροφῆς ὄντες βαρεῖς καὶ δυσκίνητοι.
ι 136	Ἱδρυμένος: τεθεμελιωμένος.
ι 137	Ἱδρύω· αἰτιατικῇ. καὶ Ἱδρυνθέντι.
ι 138	Ἱδρύσαντο: ἐκάθισαν, ἵδρυσαν. ὁ δὲ ἐπὶ κολώνης τινὸς ἱδρύσας τοὺς περὶ αὐτὸν ἱππεῖς ἐσκόπει τὴν θέσιν τοῦ στρατοπέδου. ἀντὶ τοῦ στήσας.
ι 139	Ἵδρυσις: ἑδραία ἀσφάλεια.
ι 140	Ἵδρυται.
ι 141	Ἰαίνεσθαι: εὐφραίνεσθαι. καὶ Ἰαινόμενοι.
ι 142	Ἴαιρα: ὄνομα κύριον.
ι 143	Ἰεβοῦς: ὄνομα κύριον. καὶ ὄνομα πόλεως. καὶ ἐξ αὐτοῦ Ἰεβου‐ σαῖος.
ι 144	Ἰεζάβελ, γυνὴ τοῦ Ἀχαὰβ βασιλέως, γύναιον δραστήριον καὶ τολμηρόν, εἰς τοσαύτην ἀσέβειαν καὶ μανίαν προέπεσεν ὥστε καὶ ναὸν τῷ Τυρίων καὶ Σιδωνίων θεῷ κατασκευάσαι. καὶ αὐτὸς δὲ ὁ Ἀχαὰβ ἀνοίᾳ καὶ πονηρίᾳ πάντας τοὺς πρὸ αὑτοῦ ὑπερβέβηκεν. ἐπὶ τού‐ των ἦν Ἠλίας ὁ προφήτης.
ι 145	Ἰεζάβελ, τοῦ Ἀχαὰβ βασιλέως γυνή· ὑφ’ ἧς διωκόμενος Ἠλίας ἐν ἅρματι πυρὸς μετετέθη· ἣν Ἰοῦς ὁ βασιλεὺς ῥίπτει ἀπὸ τοῦ τείχους καὶ κυσὶ παραδίδωσι βρῶσιν.
ι 146	Ἰεζεκίηλ: ὄνομα κύριον.
ι 147	Ἰεμενεί: ὄνομα κύριον.
ι 148	Ἱέμενοι: ἐπιθυμοῦντες· προθυμούμενοι.
ι 149	Ἱέμην: ἐπορευόμην. εὐθὺς γὰρ αὐτοῦ κατόπιν ἐνθένδ’ ἱέμην.
ι 150	Ἰέναι: πορεύεσθαι, ἢ πορευθῆναι.
ι 151	Ἵενται: ὁρμῶσιν. οἱ δὲ γευσάμενοι τῆς νίκης τέλεον ἵεντο κρατηθῆναι· ἐφίεντο.
ι 152	Ἱέντες: ἀφιέντες. Ἀππιανὸς περὶ τῶν Κελτῶν φησιν· οὓς γυμνοὺς ἐπεδείκνυε Ῥωμαίοις. οὗτοί εἰσιν οἱ τὴν βοὴν τὴν βαρεῖαν ἱέντες ὑμῖν ἐν ταῖς μάχαις καὶ τὰ ὅπλα παταγοῦντες καὶ ξίφη μακρὰ καὶ κόμας αἰωροῦντες, ὧν τὸ ἄτολμον ὁρῶντες καὶ τὸ σῶμα μαλακὸν καὶ ἄτονον προσίετε τῷ ἔργῳ.
ι 153	Ἵεντο: προεθυμοῦντο, προῃροῦντο.
ι 154	Ἱερὰ νόσος: αὕτη τῇ σελήνῃ ἀνάκειται· ὑπὸ γὰρ ταύτην γίνεσθαί φασιν.
ι 155	Ἱέραξ: εἶδος ὄρνιθος. λύσις ὀνείρου· κίρκος κατασχὼν οὗ θέλεις πάντως τύχῃς. χειρὸς πετασθεὶς κίρκος ἄρχουσι βλάβη.
ι 156	Ἱέραξ: εἷς ἦν τῶν Ἀμφιπολιτῶν πεμφθέντων πρέσβεων Ἀθήναζε, βουλομένων αὐτῶν Ἀθηναίοις παραδοῦναι τὴν πόλιν καὶ τὴν χώραν.
ι 157	Ἱερὰ ὁδός: ἣν οἱ μύσται πορεύονται ἀπὸ τοῦ Ἄστεος ἐπ’ Ἐλευσῖνα.
ι 158	Ἱερᾶσθαι: ἱερουργεῖν. ἢ Ἱερᾶσθαι, τοὺς ἱεροὺς νενομίσθαι.
ι 159	Ἱερατικὴ καὶ φιλοσοφία οὐκ ἀπὸ τῶν αὐτῶν ἄρχονται ἀρχῶν. ἀλλ’ ἡ μὲν φιλοσοφία ἀπὸ τῆς μιᾶς τῶν πάντων αἰτίας εἰς τὴν ὑποστάθμην τῶν ὄντων καθήκουσα, διὰ μέσων τῶν ὅλων γενῶν, θείων τε καὶ τῶν μετὰ θεοὺς κρειττόνων καὶ ἐν τρίτῳ, φασί, βήματι φαινο‐ μένων. ἓν γὰρ οὐδέν ἐστι τῶν καθόλου προειρημένων τοῖς ἑκατέρωθι φιλοσόφοις, ὥστε καὶ ῥᾳδίαν εἶναι τὴν ἐφαρμογὴν τῷ βουλομένῳ προσαρμόττειν τοῖς Αἰγυπτίοις τὰ τῶν Ἑλλήνων. τὴν δὲ ἱερατικήν, ἥ ἐστι θεῶν θεραπεία, ἐντεῦθέν ποθεν ἀπὸ τῶν περικοσμίων αἰτιῶν ἄρχεσθαι καὶ περὶ ταῦτα πραγματεύεσθαι, ψυχῶν περὶ ἀθανασίας, ὅτι κατὰ τὰ αὐτὰ καὶ Αἰγυπτίοις φιλοσοφεῖται· τῶν τε ἐν ᾅδου μυρίων λήξεων παντοίων πρὸς ἀρετὴν καὶ κακίαν ἀφωρισμένων, ἔτι τῶν περὶ τὸν βίον μυρίων μεταβολῶν, ὡς ἄλλοτε ἐν ἄλλοις σώμασιν ἢ γένεσιν ζῴων καὶ φυτῶν διατριβουσῶν. Αἰγύπτιοι δὲ ταῦτά εἰσιν οἱ πρῶτοι φιλοσοφοῦντες· ἀπὸ γὰρ τῶν Αἰγυπτίων ἕκαστα τούτων οἱ Πυθαγόρειοι ἐξήνεγκαν εἰς τοὺς Ἕλληνας.
ι 160	Ἱέρατο: ὑπερσυντελικὸς διὰ τοῦ ο μικροῦ. Ἱεράτω δὲ κατὰ νόμον ὀργιαζέτω καὶ θυέτω· ὀργεῶνες γὰρ οἱ θύται.
ι 161	Ἱερὰ τριήρης λέγοιτ’ ἂν ἡ Πάραλος.
ι 162	Ἱερεμίας: ὄνομα κύριον. ζήτει περὶ τῶν ἁγίων ὀστῶν τοῦ προ‐ φήτου ἐν τῷ Ἀργόλαι.
ι 163	Ἱέρευσεν: ἔθυσεν.
ι 164	Ἱέρεια: θύτρια.
ι 165	Ἱερείας ἐνύπνιον: ἄλλοι δέ φασι δεῖν μᾶλλον Ἱμεραίας ἐνύπνιον λέγεσθαι. Ἱμεραία δὲ γραῦς τις ὥς φασιν ὁρᾶν ἑαυτὴν ἐδόκει ἀναγομένην εἰς οὐρανούς· καὶ δῆτα ἐλθοῦσαν εἰς τὰ τοῦ Διὸς οἰκήματα θεάσασθαι ἄνδρα πυρρὸν δεδεμένον ἁλύσει σιδηρᾷ, ὑπὸ τὸν βασίλειον θρόνον· πυθομένην δὲ τίς εἴη, ὁ ἀλάστωρ, ἀκοῦσαι, τῆς Σικελίας. τὸ μὲν ἐνύπνιον ἐν τούτῳ. ὕστερον δὲ χρόνοις ἰδοῦσα τυραννοῦντα τὸν Διονύσιον τό τε ὄναρ πολλοῖς διηγήσατο καὶ αὐτὸν εἶναι τὸν τεθεαμένον ἀπήγγειλεν· ἣν ὀργισθεὶς ἀπέκτεινε Διονύσιος.
ι 166	Ἱερεῖον: θῦμα, πᾶν τὸ θυόμενον θεῷ.
ι 167	Ἱερείτης: ὁ ἱερεύς.
ι 168	Ἱερή: θαυμαστή.
ι 169	Ἱεριχώ: ὄνομα πόλεως. καὶ Ἱεριχούντια τείχη.
ι 170	Ἱεριχούντια τείχη διὰ τοῦ ι· Σεμιράμεια δέ.
ι 171	Ἱεροβάαλ: οὕτως ἐκαλεῖτο ὁ Γεδεὼν διὰ τὸ καταβαλεῖν τὸ ἱερὸν τοῦ Βάαλ.
ι 172	Ἱεροβοάμ, ἀδελφὸς Γεδεών, πλείστας εἶχε γυναῖκας, ἐξ ὧν υἱοὺς οʹ πεποίητο καὶ ἕνα ἐκ παλλακῆς. ὅτι Ἰωνάθαν εἰς Γαριζὶν ἀνελθὼν (ὅπερ ἅγιον ὄρος ἑρμηνεύεται) μῦθόν τινα διηγησάμενος προεδήλωσε τοῦ τε Ἀβιμέλεχ καὶ τῶν ὑπηκόων τὴν μέλλουσαν ἔχθραν ἀποβήσεσθαι. ὅτι Ἱεροβοὰμ ὑπονοήσας, εἰ ἀνέρχοιτο ὁ λαὸς εἰς Ἱερουσαλὴμ προσκυνήσων, ἐπιστρέψειν αὐτοὺς ἀπὸ τῆς ἀποστασίας ἐπὶ τὸ Δαβὶδ γένος, δαμάλεις δύο χρυσᾶς, τὴν μὲν ἐν Βεθήλ, τὴν δὲ ἐν φυλῇ Δὰν ἀναθείς, ἐκέλευε τούτους ἡγεῖσθαι θεούς, οἳ ἐξήγαγον τοὺς πατέρας ἐκ γῆς Αἰγύπτου· κἀνταῦθα προσκυνεῖν ἐδικαίου παραιτου‐ μένους Ἱερουσαλήμ, προφάσει πορείας τῆς πολλῆς· ἱερεῖς τε ὡς ἔτυχεν ἐπέστησε· τοὺς γὰρ Λευίτας ἐξέωσεν εἰς Ἱερουσαλήμ, ἑορτὰς δὲ τὰς αὐτὰς ἔταξε ταῖς ἐν τῷ ναῷ. καὶ ὁ λαὸς εὐδιάφθορος ὢν ἐξηκολούθησεν οὐκ ἄκων.
ι 173	Ἱεροβοάμ· οὗτος κατασκευάσας βασίλειον ἐν Σικίμῳ πόλει ἐν ταύτῃ τὴν δίαιταν ἔσχε, κατεσκεύασε δὲ καὶ ἐν Φανουὴλ πόλει λεγο‐ μένῃ. μετ’ οὐ πολὺ δὲ τῆς σκηνοπηγίας ἑορτῆς ἐνίστασθαι μελλούσης, λογισάμενος, ὡς, ἐὰν ἐπιστρέψῃ τῷ πλήθει προσκυνῆσαι τὸν θεὸν εἰς Ἱεροσόλυμα πορευθέντι καὶ ἐκεῖ τὴν ἑορτὴν διαγαγεῖν, μετανοῆσαν ἴσως καὶ δελεασθὲν ὑπὸ τοῦ ναοῦ καὶ τῆς θρησκείας τῆς ἐν αὐτῷ τοῦ θεοῦ, καταλείψει μὲν αὐτόν, προσχωρήσει δὲ τῷ πρώτῳ βασιλεῖ καὶ κινδυνεύσει τούτου γενομένου τὴν ψυχὴν ἀποβαλεῖν, ἐπιτεχνᾶταί τι τοιοῦτον. δύο ποιήσας δαμάλεις χρυσᾶς καὶ οἰκοδομήσας ναΐσκους τοσούτους, ἕνα μὲν ἐν Βεθὴλ πόλει, τὸν δὲ ἕτερον ἐν Δάμῃ (ἥ ἐστι πρὸς ταῖς πηγαῖς τοῦ μικροῦ Ἰορδάνου), τίθησι τὰς δαμάλεις ἐν ἑκατέρῳ τῶν ἐν ταῖς πόλεσι ναΐσκων καὶ παραινεῖ αὐτοὺς θῦσαι ταύταις.
ι 174	Ἱεροβοάμ, βασιλεὺς ἕτερος τῶν Ἰσραηλιτῶν ἔτη μʹ. ὃς τὰ μὲν εἰς θεὸν ὑβριστὴς ἦν καὶ παράνομος δεινῶς ἐγένετο, εἴδωλά τε σεβό‐ μενος καὶ πολλοῖς ἀτόποις καὶ ξένοις ἐγχειρῶν ἔργοις· ὃς τῷ λαῷ τῶν Ἰσραηλιτῶν μυρίων κακῶν αἴτιος ὑπῆρχεν. ζήτει περὶ αὐτοῦ ἐν τῷ Ἀχίας.
ι 175	Ἱερογλυφικὰ ἔγραψεν ὁ Χαιρήμων.
ι 176	Ἱερογραμματεῖς· οὗτοι παρ’ Αἰγυπτίοις ἦσαν δεινοὶ περὶ τῶν μελλόντων τὴν ἀλήθειαν εἰπεῖν. καὶ τούτων τις ἀγγέλλει τῷ βασιλεῖ τεχθήσεσθαί τινα κατ’ ἐκεῖνον τὸν καιρὸν τοῖς Ἰσραηλίταις, ὃς τα‐ πεινώσει μὲν τὴν Αἰγυπτίων ἡγεμονίαν, αὐξήσει δὲ τοὺς Ἰσραηλίτας τραφεὶς ἀρετῇ τε πάντας ὑπερβαλεῖ καὶ δόξαν ἀείμνηστον κτήσεται· περὶ Μωϋσέως λέγων. καὶ αὖθις· Συήνης, Αἰγυπτίων βασιλεύς, δίκαιος πάνυ. ἕπεται δὲ τῷ τρόπῳ τοῦ ἀνδρὸς τοῦδε ἄλλα μὲν ἐκ θεοῦ ἀγαθά, καὶ μέντοι καὶ ἱερογραμματέα ᾄδουσιν οἱ Αἰγύπτιοι λόγοι κατ’ αὐτὸν γενέσθαι θεοφιλῆ τε καὶ ἐς πολλὰ λυσιτελῆ, ὄνομα αὐτῷ Ἰαχίμ· ὅν φασι περιάπτων καὶ ἐπαοιδῶν ἔμπειρον γενέσθαι.
ι 177	Ἱεροκήρυξ.
ι 178	Ἱεροκλῆς, φιλόσοφος, Ἀλεξανδρεύς. οὗτος μετὰ τοῦ ἀτρέπτου καὶ μεγαλοπρεποῦς εὔρους τε τὴν διάνοιαν εἰς ὑπερβολὴν καὶ διαφέ‐ ρων εὐγλωττίᾳ καὶ εὐπορίᾳ τῶν καλλίστων ὀνομάτων καὶ ῥημάτων κατέπληττε πανταχοῦ τοὺς ἀκροωμένους. ἦν δὲ αὐτῷ καὶ μαθητὴς Θεοσέβιος, ἀνήρ, εἴπερ τις ἕτερος ὧν ἡμεῖς ἴσμεν, εἰωθὼς ἀποβλέπειν εἰς τὰς τῶν ἀνθρώπων ψυχάς. ἔλεγε δὲ ὁ αὐτὸς Θεοσέβιος ἐξηγού‐ μενον φάναι ποτὲ τὸν Ἱεροκλέα, κύβοις ἐοικέναι τοὺς Σωκράτους λόγους· ἀπτῶτας γὰρ εἶναι πανταχοῦ, ὅπῃ ἂν πέσωσι. τοῦ δὲ Ἱερο‐ κλέους τὸ ἀνδρεῖον καὶ μεγαλόθυμον ἦθος ἀπέδειξεν ἡ συμβᾶσα τύχη περὶ αὐτόν. εἰς γὰρ τὸ Βυζάντιον ἀνελθὼν προσέκρουσε τοῖς κρατοῦσι καὶ εἰς δικαστήριον ἀχθεὶς ἐτύπτετο τὰς ἐξ ἀνθρώπων πληγάς. ῥεό‐ μενος δὲ τῷ αἵματι, βάψας κοίλην τὴν χεῖρα προσραίνει τὸν κριτὴν ἅμα λέγων· κύκλωψ, τῆ, πίε οἶνον, ἐπεὶ φάγες ἀνδρόμεα κρέα. φυγὴν δὲ κατακριθεὶς καὶ ἐπανελθὼν χρόνῳ ὕστερον εἰς Ἀλεξάνδρειαν συνεφιλοσόφει τὰ εἰωθότα τοῖς πλησιάζουσιν. ἔξεστι δὲ μαθεῖν τὴν Ἱεροκλέους μεγαλογνώμονα φρόνησιν ἀπὸ τῶν συγγραμμάτων, ὧν γέγραφεν εἰς τὰ Χρυσᾶ ἔπη τῶν Πυθαγορείων καὶ ἑτέρων βιβλίων περὶ προνοίας συχνῶν· ἐν οἷς φαίνεται ὁ ἀνὴρ τὴν μὲν ζωὴν ὑψηλόφρων, τὴν δὲ γνῶσιν οὐκ ἀκριβής.
